ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4210506;MARAVILHA                     ;11484
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211006;MONDAI                        ;1408
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211057;MONTE CARLO                   ;631
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211804;OURO                          ;8180
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4212207;PAPANDUVA                     ;11705
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4212908;PINHALZINHO                   ;8074
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4213300;PONTE ALTA                    ;105377
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4214005;PRESIDENTE GETULIO            ;1238
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4214307;RANCHO QUEIMADO               ;250
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4215400;SALTO VELOSO                  ;295
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4216059;SAO CRISTOVAO DO SUL          ;1318
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4216601;SAO JOSE                      ;386763
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218400;TREZE DE MAIO                 ;1473
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218906;URUBICI                       ;1102
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4300203;AJURICABA                     ;644
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4300700;ANTA GORDA                    ;1760
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4300904;ARATIBA                       ;1300
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301005;ARROIO DO MEIO                ;50129
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301102;ARROIO DOS RATOS              ;962
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301358;ARROIO DO SAL                 ;1779
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301501;AUGUSTO PESTANA               ;3090
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4302150;BOA VISTA DAS MISSOES         ;700
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4302303;BOM JESUS                     ;2061
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4303679;CAMPESTRE DA SERRA            ;114978
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4303954;CAMPOS BORGES                 ;513
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304209;CANDELARIA                    ;4668
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304403;CANELA                        ;3915
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304500;CANGUCU                       ;9034
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4304900;CASCA                         ;3804
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305000;CATUIPE                       ;4546
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305302;CHAPADA                       ;585
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305809;CONSTANTINA                   ;621
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4306007;CRISSIUMAL                    ;989
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4306058;CRISTAL                       ;474
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4306600;DOM PEDRITO                   ;15918
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4307054;ERNESTINA                     ;850
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4308000;FAXINAL DO SOTURNO            ;2134
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4309405;GUAPORE                       ;56669
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4309901;IBIRAIARAS                    ;876
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310101;IGREJINHA                     ;6463
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310209;IJUI                          ;13139
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310403;INDEPENDENCIA                 ;52
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310535;ITAARA                        ;860
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4311108;JAGUARI                       ;1360
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4311159;JAQUIRANA                     ;706
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312503;MOSTARDAS                     ;2192
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312511;TAVARES                       ;1859
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312600;MUCUM                         ;1848
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312708;NONOAI                        ;244
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4312805;NOVA ARACA                    ;398
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313062;NOVA HARTZ                    ;787
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313518;CAPAO DA CANOA                ;18287
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313526;PALMARES DO SUL               ;2375
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313950;PANTANO GRANDE                ;453
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314158;PAVERAMA                      ;980
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314700;PLANALTO                      ;559
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314751;POCO DAS ANTAS                ;230
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4315456;RELVADO                       ;323
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4315758;RIOZINHO                      ;6949
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4316002;ROLANTE                       ;1348
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4316509;SALVADOR DO SUL               ;1354
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4316703;SANTA BARBARA DO SUL          ;2899
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4316959;SANTA MARIA DO HERVAL         ;16082
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4317009;SANTANA DA BOA VISTA          ;1334
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4317408;SANTIAGO                      ;11861
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4317955;SANTO EXPEDITO DO SUL         ;40913
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318005;SAO BORJA                     ;3721
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318102;SAO FRANCISCO DE ASSIS        ;6032
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318471;SAO JOSE DO HERVAL            ;631
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318609;SAO JOSE DO OURO              ;2359
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318650;SAO JOSE DO HORTENCIO         ;2005
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319206;SAO NICOLAU                   ;148
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319400;SAO PEDRO DO SUL              ;802
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319516;BOM PRINCIPIO                 ;5997
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320204;SEBERI                        ;3117
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320352;SENTINELA DO SUL              ;298
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321103;TAPES                         ;4362
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321405;TENENTE PORTELA               ;5419
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321456;TERRA DE AREIA                ;4796
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321502;TORRES                        ;30025
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321600;TRAMANDAI                     ;15297
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321707;TRES COROAS                   ;55131
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4322606;VENANCIO AIRES                ;36825
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4322703;VERA CRUZ                     ;14264
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4323106;VICENTE DUTRA                 ;342
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500004;*;396000
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100050;ROLIM DE MOURA                ;6939
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100203;PORTO VELHO                   ;75636
1999;REGIÃO NORTE;AC;ÓLEO COMBUSTÍVEL;1200402;RIO BRANCO                    ;27215
1999;REGIÃO NORDESTE;MA;ÓLEO COMBUSTÍVEL;2101203;BACABAL                       ;19123
1999;REGIÃO NORDESTE;RN;ÓLEO COMBUSTÍVEL;2403250;PARNAMIRIM                    ;203102
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2706806;PIACABUCU                     ;800
1999;REGIÃO NORDESTE;SE;ÓLEO COMBUSTÍVEL;2803500;LAGARTO                       ;11010
1999;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2908000;COARACI                       ;1298
1999;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3106004;BELA VISTA DE MINAS           ;404
1999;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3119408;CORONEL FABRICIANO            ;4321
1999;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3124100;ESMERALDAS                    ;206014
1999;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3143104;MONTE CARMELO                 ;72651
1999;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3145603;OLIVEIRA                      ;36125
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500101;ADAMANTINA                    ;39645
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3505804;BASTOS                        ;9488
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3507904;BROTAS                        ;17805
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3508803;CAFELANDIA                    ;4254
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509303;CAJOBI                        ;3095
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3510000;CANDIDO MOTA                  ;6809
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513106;CRAVINHOS                     ;16981
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3514404;DRACENA                       ;25305
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3514501;DUARTINA                      ;50487
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3516300;FRANCISCO MORATO              ;10333
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3516903;GENERAL SALGADO               ;17354
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3517802;GUARACAI                      ;6541
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3518205;GUARARAPES                    ;731081
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3519902;IEPE                          ;462
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3520447;ILHA SOLTEIRA                 ;9926
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524205;JABORANDI                     ;266
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530108;MIRANDOPOLIS                  ;212
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3531503;MONTE AZUL PAULISTA           ;6914
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3533506;NOVO HORIZONTE                ;8124
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3533905;OLIMPIA                       ;21225
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3534901;PACAEMBU                      ;3890
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3535401;PANORAMA                      ;5528
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3535509;PARAGUACU PAULISTA            ;51177
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3537307;PENAPOLIS                     ;45218
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3537404;PEREIRA BARRETO               ;14301
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538800;PIRAJU                        ;17500
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538907;PIRAJUI                       ;91278
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3539407;PIRATININGA                   ;1044
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3541606;PROMISSAO                     ;10227
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3551903;SEVERINIA                     ;1042
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3553400;TANABI                        ;1939
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3554708;TORRINHA                      ;1218
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3555100;TUPI PAULISTA                 ;7066
1999;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3556808;VIRADOURO                     ;1157
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101103;ANDIRA                        ;3352
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4101901;ASSAI                         ;6848
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4102401;BANDEIRANTES                  ;69225
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4102800;BELA VISTA DO PARAISO         ;3203
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4103300;BORRAZOPOLIS                  ;3511
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4105508;CIANORTE                      ;40072
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108400;FRANCISCO BELTRAO             ;220754
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108507;GENERAL CARNEIRO              ;418
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108604;GOIOERE                       ;37827
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4108809;GUAIRA                        ;187250
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4111400;IVAI                          ;85
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4113420;LIDIANOPOLIS                  ;1090
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4114205;MANDAGUARI                    ;1858
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4115805;MEDIANEIRA                    ;28643
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4116909;NOVA ESPERANCA                ;8851
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4117603;PALMAS                        ;480
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4117905;PALOTINA                      ;51553
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4118502;PATO BRANCO                   ;35069
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4120000;PORECATU                      ;4644
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4123506;SANTA HELENA                  ;1093
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4123913;SANTA TEREZINHA DE ITAIPU     ;8160
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4124405;SANTO ANTONIO DO SUDOESTE     ;455
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4125703;SAO MIGUEL DO IGUACU          ;48903
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4126505;SERTANOPOLIS                  ;5488
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4127404;TERRA ROXA                    ;1538
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4128400;URAI                          ;150
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4128508;WENCESLAU BRAZ                ;2742
1999;REGIÃO SUL;PR;ÓLEO COMBUSTÍVEL;4128516;VERA CRUZ DO OESTE            ;986
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4201205;ANTONIO CARLOS                ;2289
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4201400;ARARANGUA                     ;46714
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4201507;ARMAZEM                       ;9601
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4201957;BALNEARIO ARROIO DO SILVA     ;1699
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202007;BALNEARIO CAMBORIU            ;63511
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202074;BALNEARIO GAIVOTA             ;2805
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202309;BIGUACU                       ;182773
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4202457;BOMBINHAS                     ;4585
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4203208;CAMBORIU                      ;1897
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4203607;CAMPOS NOVOS                  ;25208
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4204255;COCAL DO SUL                  ;2486966
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4205707;GAROPABA                      ;6172
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4208307;ITAPEMA                       ;8360
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4208404;ITAPIRANGA                    ;1827
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4208501;ITUPORANGA                    ;10983
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4209702;LEBON REGIS                   ;1353
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4211707;ORLEANS                       ;80140
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4212509;PENHA                         ;2699
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4213203;POMERODE                      ;96777
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4213807;PRAIA GRANDE                  ;13154
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4215613;SANTA ROSA DO SUL             ;2085
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4216300;SAO JOAO BATISTA              ;13134
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4216504;SAO JOAQUIM                   ;4584
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4217209;SAO MIGUEL DO OESTE           ;17847
1999;REGIÃO SUL;SC;ÓLEO COMBUSTÍVEL;4218809;TURVO                         ;8499
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301307;ARROIO GRANDE                 ;1762
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4301870;BARRA DO QUARAI               ;359
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4302800;CACAPAVA DO SUL               ;10622
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4305434;CHUI                          ;11581
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4307003;ERECHIM                       ;44723
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4308506;FREDERICO WESTPHALEN          ;16347
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310004;IBIRUBA                       ;4866
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310500;IRAI                          ;2419
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4310802;IVOTI                         ;6554
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4311000;JAGUARAO                      ;5588
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4311205;JULIO DE CASTILHOS            ;6300
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4313100;NOVA PALMA                    ;564
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4314204;PEDRO OSORIO                  ;1378
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4318307;SAO GABRIEL                   ;7404
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4319508;SAO SEBASTIAO DO CAI          ;96797
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320107;SARANDI                       ;2538
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4320808;SOLEDADE                      ;784
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4321804;TRES DE MAIO                  ;9357
1999;REGIÃO SUL;RS;ÓLEO COMBUSTÍVEL;4322207;TUPANCIRETA                   ;6707
1999;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5001900;BATAGUASSU                    ;1744
1999;REGIÃO CENTRO-OESTE;MS;ÓLEO COMBUSTÍVEL;5005400;MARACAJU                      ;2438
1999;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5102570;CAMPO NOVO DO PARECIS         ;41136
1999;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5105625;MIRASSOL D'OESTE              ;74811
1999;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5107008;POXOREO                       ;936
1999;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5107954;TANGARA DA SERRA              ;29176
1999;REGIÃO CENTRO-OESTE;MT;ÓLEO COMBUSTÍVEL;5108411;PRIMAVERA DO LESTE            ;165153
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5203309;BELA VISTA DE GOIAS           ;4084
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5204100;CACHOEIRA ALTA                ;1610
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5204909;CAMPOS BELOS                  ;3327
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5210003;INHUMAS                       ;28686
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5211204;ITAPURANGA                    ;32770
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5213100;MINEIROS                      ;147968
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5213770;MONTIVIDIU DO NORTE           ;2216
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5214009;MOZARLANDIA                   ;871
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5215005;NOVA VENEZA                   ;4554
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5215706;PALMEIRAS DE GOIAS            ;38943
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5218802;RIO VERDE                     ;3937220
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5218900;RUBIATABA                     ;1970
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5221854;VALPARAISO DE GOIAS           ;2861
1999;REGIÃO CENTRO-OESTE;GO;ÓLEO COMBUSTÍVEL;5222001;VIANOPOLIS                    ;4181
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100017;ALTA FLORESTA D'OESTE         ;4415
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100025;ARIQUEMES                     ;12514
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100041;CACOAL                        ;3939
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100092;ESPIGAO D'OESTE               ;2077
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100114;JARU                          ;5497
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100122;JI-PARANA                     ;10699
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100157;OURO PRETO DO OESTE           ;187368
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100181;PIMENTA BUENO                 ;12072
1999;REGIÃO NORTE;RO;ÓLEO COMBUSTÍVEL;1100386;ALTO PARAISO                  ;1118
1999;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1500600;ALTAMIRA                      ;5335
1999;REGIÃO NORTE;PA;ÓLEO COMBUSTÍVEL;1506110;REDENCAO                      ;4253
1999;REGIÃO NORTE;TO;ÓLEO COMBUSTÍVEL;1700154;ALVORADA                      ;122
1999;REGIÃO NORTE;TO;ÓLEO COMBUSTÍVEL;1700308;ARAGUACU                      ;1145
1999;REGIÃO NORTE;TO;ÓLEO COMBUSTÍVEL;1701452;GUARAI                        ;64
1999;REGIÃO NORTE;TO;ÓLEO COMBUSTÍVEL;1702556;PORTO NACIONAL                ;3217
1999;REGIÃO NORTE;TO;ÓLEO COMBUSTÍVEL;1702920;PALMAS                        ;94322
1999;REGIÃO NORDESTE;MA;ÓLEO COMBUSTÍVEL;2103001;CAXIAS                        ;48916
1999;REGIÃO NORDESTE;RN;ÓLEO COMBUSTÍVEL;2407108;MACAIBA                       ;67906
1999;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2503700;CAJAZEIRAS                    ;5193
1999;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2512106;POMBAL                        ;3322
1999;REGIÃO NORDESTE;PB;ÓLEO COMBUSTÍVEL;2516209;SOUSA                         ;1037
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2700700;BATALHA                       ;238
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2701006;BOCA DA MATA                  ;468
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2701405;CAMPO ALEGRE                  ;416
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2706300;PALMEIRA DOS INDIOS           ;7594
1999;REGIÃO NORDESTE;AL;ÓLEO COMBUSTÍVEL;2707705;RIO LARGO                     ;5807
1999;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2905205;CAETITE                       ;16172
1999;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2909804;CRUZ DAS ALMAS                ;2012
1999;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2914700;ITABERABA                     ;1580
